source_id,parallax,parallax_error,phot_g_mean_mag,bp_rp,phot_rp_mean_flux_over_error,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error
1896805171646898560,22.443695100533983,0.020704646,14.367798,2.890026,880.60675,1477.3546,227.58047
5550300547730237696,22.443951597602638,0.009335469,10.114958,1.4128666,4541.2837,5373.9634,3011.2163
5433212283180626432,22.444527020518876,0.014055178,8.665519,0.9189491,1597.284,3901.996,1135.2843
6913719808262954880,22.444598198447803,0.03858079,15.521703,0.06180191,426.6329,2111.075,610.44995
87245633484189184,22.445017736507904,0.020890051,11.3147,1.8900375,1056.7661,2528.3137,783.4407
2841029336257880192,22.445219361547796,0.024787279,6.471461,0.55068207,1797.1415,5265.1123,1181.7625
1809410283762891392,22.445556336575066,0.19613777,18.70733,4.7261276,218.08618,575.9858,8.749388
4428935473516728704,22.445565796356313,0.036415458,15.454333,3.1126013,728.6251,1384.1267,134.51254
5111820189655081856,22.44610181664431,0.2065611,17.002619,4.0510845,223.2881,631.6586,12.472141
3295377880503113216,22.446288489138322,0.031041253,15.046155,3.1978989,792.53705,1384.187,222.6875
3148732406937031936,22.446489272417537,0.1486708,17.935024,1.080265,59.54137,896.62494,62.88327
2813776566173550464,22.446761226582,0.028495176,15.227461,3.0396223,1004.36426,2295.9797,196.49866
5474939299208233344,22.44799737352452,0.030020837,14.865872,2.9915466,657.89886,1419.6531,185.37912
2201084947237628032,22.448140957127528,0.012374141,12.405714,2.1886215,2022.3951,2915.182,743.4323
6805516456656949376,22.448268024189723,0.04808042,15.857839,3.3448696,653.28735,1330.0986,100.317665
3025787318820167808,22.44892681058132,0.027838783,14.9847145,2.916357,1301.9777,1920.6925,291.8504
3870627791330934656,22.44918134357239,0.29725364,19.086784,3.760067,91.2553,301.01144,7.6450634
95687683762359168,22.450213482270527,0.030186284,14.8710985,2.912405,1084.906,1755.3336,184.68863
2310862009212537600,22.450301247643043,0.043515798,15.706864,3.3322754,321.15338,1733.9844,90.913086
673547049218153216,22.450464997073787,0.08447948,17.09212,4.204776,235.48466,739.4148,16.365335
6818792166207952384,22.450840198981467,0.055012602,15.89251,3.412405,437.1495,1048.5712,80.50705
3136707116983005056,22.45111297774395,0.028568659,7.963212,0.9008775,2240.0117,4113.2173,2305.5205
5282393166547706112,22.451260852962424,0.08995371,17.643726,4.1943016,378.18573,943.93286,13.805353
2047400572044699904,22.451317281948427,0.026425296,15.234504,2.9698906,504.8373,1750.5387,123.77214
5549318305889744000,22.451761713081087,0.016003318,14.467549,2.8988142,1017.54834,1472.1548,325.5329
4787778960305998464,22.45218542553865,0.035731256,13.190247,2.5344172,1216.8643,1896.6641,788.97327
150371374878785792,22.452235122847224,0.11542876,17.642878,0.91711617,93.43251,1157.2401,101.49324
4394679054883342080,22.452354147723472,0.014830933,9.447138,1.1906729,736.50696,1669.5627,453.05344
5609917030270997632,22.452532946472374,0.0141022345,11.131605,1.830287,1907.474,3275.2996,1077.1848
3312837025641272320,22.452802624244807,0.025360918,6.406904,0.5842619,968.5169,4557.193,1276.7224
4899693850850799744,22.453632719875255,0.020737747,13.85895,2.5327263,1501.3882,2294.1006,456.14755
2915523482424724224,22.45410149717266,0.017218035,7.67168,0.7339463,1371.1464,3413.7217,1049.0189
898925183196876160,22.45429806527196,0.01924048,10.892421,1.5782642,976.09674,2530.9111,768.79865
4805197659735412224,22.4548692490776,0.047033783,16.893435,1.0029793,222.57504,1743.6996,154.09157
817061594705986816,22.455048872917054,0.029650584,14.932354,3.02219,630.3161,1382.9742,192.4786
4591185078671044096,22.45517395088247,0.10044581,17.511202,4.4496136,351.06305,716.30865,10.51377
1789702121942125184,22.455435064207958,0.055457216,16.441824,3.626443,572.93854,1262.285,52.68904
3177108190707418496,22.456728650828204,0.035614405,15.210018,3.0292158,659.9142,1429.4025,219.41861
4955032099277542272,22.456786145004404,0.017764783,13.723939,2.4149675,950.821,3082.3108,457.0418
2017663111860875008,22.457017910661563,0.04394259,16.045418,3.4054499,868.37103,1703.4009,146.5373
979107962005817344,22.457039734563647,0.020610342,13.417242,2.4024096,1107.5125,2338.3833,777.68353
5601507827904049920,22.457375245463012,0.016421705,13.726434,2.792985,865.10345,1821.9803,404.92804
2718032566799805952,22.457692259989553,0.14888662,17.921404,0.96198463,81.29388,545.0202,58.925117
4543995688872725760,22.458491176560596,0.022223165,14.433127,2.9250574,825.02563,2039.2908,324.1037
2644388416137565440,22.458652748478226,0.020434482,13.705815,2.353774,1264.9329,1802.3036,405.58148
4547488768594835840,22.458657491616528,0.036959365,16.031235,3.4232159,836.2435,1573.5211,103.35781
1896017543364161664,22.45980821637948,0.017984938,12.846594,2.3920212,1203.8398,2529.5564,553.9029
6915227165689394048,22.459856446325258,0.026981946,11.362139,1.8853683,290.11423,685.74133,185.5389
638751182689122944,22.46089565570317,0.026740193,14.586671,2.8879738,931.0534,1735.5934,312.38593
3714168901605602944,22.461480652461336,0.016854053,10.805936,1.7285433,2803.331,4275.9917,1442.9851
6631230532077787776,22.46148496291404,0.016961342,14.053798,2.3284369,1591.1763,3315.2832,798.68036
1846991350676057856,22.46158687393338,0.023824397,14.692532,2.9086437,1840.0774,2640.7383,288.5997
5331313943564481664,22.4616130988163,0.015976803,12.957224,2.4002895,1993.0706,2846.6091,622.5652
1932652411809990144,22.46163631377149,0.019372378,14.489979,2.767312,1539.8699,3229.449,496.2329
1566761261642580736,22.461681549239298,0.10556266,17.829077,4.529619,300.3985,750.5182,10.265229
1852560823752552960,22.46177747942291,0.0126628345,10.593498,1.5697184,2098.6702,4561.686,1399.7343
4691426694779173376,22.462199959132697,0.07767264,16.500856,4.6995287,309.9349,512.76953,22.75977
2850307152810958336,22.462428026670885,0.017240139,10.890702,1.7362309,2628.0522,5858.6606,1399.2173
3541981124385016064,22.462938036735004,0.016158529,13.15894,2.5224657,1632.9915,2586.6936,663.8522
124782994817092736,22.464015159231455,0.02124976,13.825144,2.6896286,1528.1484,1724.1964,373.17316
5920369945168735616,22.464114008837235,0.01820367,8.868908,0.99087906,3208.4048,7512.0083,3003.6062
5084047041334632960,22.464337549295085,0.019315498,14.260806,2.8547382,1934.3492,3080.2446,545.0375
3812637589576358400,22.464424488712286,0.020186158,8.597449,0.95347786,1632.3556,3569.256,1357.5022
1853901609461357568,22.464510525075056,0.034041926,5.682198,0.43328476,700.08234,2890.8062,1115.1726
4124437303147608192,22.46481003762328,0.1388475,18.14684,1.123333,118.45896,964.8502,110.95784
3291048244232786944,22.465305869295825,0.045890186,15.521292,3.2569504,613.0963,1400.3208,88.6342
2559025563172408064,22.465578454184318,0.031133262,14.787776,2.931387,669.63434,1981.6991,256.0398
6765558967156008832,22.46568730938615,0.03392011,14.915366,3.0411663,760.5458,1389.035,183.54243
5235648529241623296,22.465703848019523,0.038443297,16.215752,3.4380636,771.9463,1594.6522,109.17569
572514746807299584,22.465841495537237,0.028467685,15.376858,3.188548,547.0627,1010.0709,166.73395
3310073197007270912,22.466039341663617,0.018932194,10.736826,1.572299,3048.264,6060.0557,2128.7534
6060050768511368064,22.466043887148995,0.021898106,14.864596,3.0121775,1280.5443,2207.9219,297.25668
3982529560750513664,22.466122773024402,0.026636323,14.412277,2.9930706,742.1327,1302.4213,243.77075
4040278209256287872,22.467236568042395,0.02259738,13.300255,2.6089554,2083.1538,2934.67,761.9316
4754794126868074368,22.467368826841685,0.017523909,14.771761,2.721943,1234.8678,2496.7122,426.03098
2151161617475079168,22.467484529710394,0.011399213,11.228836,1.8437881,1467.5605,3019.3918,983.6847
2535175124445968000,22.4677291937266,0.056914948,16.021002,3.2972918,859.9444,1587.9554,102.317276
5092845745696327808,22.46773627102949,0.015851539,10.907566,1.6333799,3250.8582,5666.0938,1615.239
1381312820139225856,22.46805904957702,0.024338651,15.407986,2.9408417,768.1153,2005.0544,175.90141
4592098394878310272,22.468617437034208,0.011697278,13.849813,2.654811,1859.5249,3017.0671,599.82355
613525431010070272,22.469285442962356,0.11482611,17.263746,4.1090975,264.7231,786.49097,18.024763
3385052674477072640,22.469445164496967,0.02222743,12.658496,2.4864597,1017.3945,1875.7458,423.28577
3165304692865336832,22.47002717587866,0.0175645,11.312011,1.8570986,2216.177,3139.3079,1089.8455
2643577113996353536,22.470226049979082,0.019038467,13.901556,2.3819256,928.55023,2073.1526,589.63824
1305775443598702720,22.470949531780207,0.026949456,15.249076,3.2444725,1070.1425,2004.4565,176.62953
6186239514680233600,22.471219607441896,0.023729032,12.374399,2.2097597,1264.4049,3182.543,1064.9274
908364559240386944,22.471888770037648,0.06981685,16.430685,0.4311676,265.69794,1333.6718,152.86761
6617373382734266368,22.472218266403186,0.01924571,12.663386,2.4975405,2209.5618,2868.2915,1221.5702
6628982030796000128,22.472236075973683,0.018008905,13.039039,2.5159502,1106.0011,2322.589,787.6025
6628147398391330944,22.472420099364783,0.025243368,14.129973,2.8198442,865.2118,2034.4749,327.1321
2438248776411324160,22.4725219756763,0.047818534,15.676514,3.33294,467.90134,1220.902,74.5561
5974171690509388416,22.473035759012653,0.0639302,16.069157,3.3995094,323.7035,880.95825,83.90892
4128708566525738112,22.473108615421843,0.02336375,12.915527,2.4779272,1830.7223,2767.136,766.1749
1275720293256537984,22.47330806356043,0.019871049,14.427755,2.8600569,688.122,3014.088,318.51917
989016790859521280,22.473547449544885,0.038727224,15.17106,2.9504213,361.5316,1415.5111,76.625374
1275720293256538112,22.47387809925798,0.01713469,14.028754,2.775631,1632.0464,3230.0708,757.92346
3294081521934473216,22.474309444517445,0.08267633,5.326206,0.36072874,705.11163,1618.8342,1192.285
4041890887879892992,22.475150406649682,0.020852253,12.309769,2.2211761,1895.0951,4525.45,1135.782
4340356853981540480,22.47537368409674,0.014569061,10.758004,1.67237,1461.8949,3553.4968,1137.4877
3009455207460803712,22.476204553819876,0.038981665,15.611265,3.2582903,915.371,1565.2761,144.6774
3126544674606299648,22.476406586568555,0.017192598,9.129725,1.0725021,1841.0558,4917.6724,1481.5109
5958882264125979904,22.47680400231333,0.029606279,14.047761,2.562252,1579.0939,1993.9844,507.68896
3313541056680391296,22.4770888204994,0.020991715,13.549859,2.683323,810.8758,1586.3645,330.03336
3618810628950468736,22.477112855114456,0.0174454,9.967487,1.3343983,1478.3389,3528.4607,906.12445
3163977857208530560,22.477234791770364,0.034646545,14.801149,3.0262747,585.6594,1349.6125,139.91533
2435480554025073024,22.477621468869483,0.023365043,13.322167,2.4519548,911.07153,1707.3293,560.3737
5339582752079459456,22.477796956006014,0.015532267,13.665018,2.5447893,2446.9153,2729.6785,704.8444
5196141633311199232,22.478985653181336,0.06851401,17.17461,4.0055313,499.71613,966.75336,24.121834
1177639350632980992,22.479203782882724,0.020601988,13.012971,2.5757523,358.55325,839.0756,200.13933
194405995233646464,22.479366125733563,0.11969784,17.540672,3.6899242,129.11446,519.4244,5.3024945
4417277214287860096,22.47974635233654,0.07175209,16.373753,3.5994835,279.4128,1068.2932,39.898483
3618810628952377216,22.480389997889194,0.020791883,13.521597,2.4917364,756.7042,2386.591,275.18912
2313309796973868544,22.480806829299052,0.03935098,15.306919,3.0363235,754.42084,1984.0728,226.01772
6165337665494103296,22.480916733739114,0.025735455,14.300792,2.6698618,928.3293,1614.1324,360.218
4048636941542753152,22.480921833386006,0.032432653,8.418899,0.93453693,810.8363,2387.9463,678.4116
1957931313707446016,22.481037778450702,0.15845546,18.693892,1.4391022,80.35754,715.5037,40.8903
6457586653566729216,22.48158172468251,0.33350632,15.722946,,,215.50972,
5160226567024699904,22.481759478859665,0.054932207,15.663875,3.2563353,197.09132,905.5742,105.40113
1091161494096567680,22.481816042537396,0.017968785,8.257529,0.8436837,5170.8447,8850.838,4036.3875
6378892098104874880,22.482211759333484,0.014985309,13.39206,2.8835793,755.88257,1738.9341,338.32208
3147598432490497280,22.482739696562984,0.032840684,15.330217,3.1868334,660.0235,1599.0653,159.28539
3400695873081162496,22.482944287490078,0.017267087,9.319967,1.1253166,3961.335,7791.645,3783.1733
6582775535676386176,22.48301490168715,0.0159677,10.354117,1.5455675,1204.8241,3227.3118,732.8068
3152165288395736064,22.483137007442284,0.02550519,14.587222,2.9122496,754.14325,1609.8268,196.97208
3747092097968169344,22.483303200489644,0.016797805,13.147223,2.4703903,1849.1653,2840.941,594.281
5445367109347137536,22.48336478505757,0.108917,17.983532,1.0798416,146.48508,1226.4181,77.13414
1009846733704933888,22.483667994085675,0.022079395,11.588908,1.9365492,1780.8383,3142.0315,1096.2806
598022282699191168,22.48405237077256,0.038396183,15.383063,3.222124,802.64197,1757.9745,130.78087
4748878582512520960,22.484401951503635,0.014649562,12.99442,2.30093,2430.6887,2863.8083,1003.428
6652126265232810624,22.484753808796466,0.25791618,19.072924,3.995247,106.38367,369.0522,8.83125
3220686887397377024,22.484853460552728,0.026236532,14.618742,2.9693155,509.42902,1622.4191,189.3845
5095334352827274368,22.485293981842975,0.14455111,17.815088,4.432089,174.46857,637.7765,11.62255
6661023105302180480,22.486074803929732,0.051535048,16.340446,3.5812054,544.3915,1338.3584,52.83084
5843674404931997440,22.486871987804793,0.015312749,12.43304,2.4053383,949.5029,2022.4937,351.29733
3380020312835165312,22.487003910038883,0.021214874,7.5038576,0.70152617,949.1333,3707.7742,1464.0836
4650722636887486592,22.487071428678064,0.014451163,11.248967,1.7491198,3028.177,4532.129,1101.6548
5154221927866992000,22.48712380972381,0.016481757,9.482337,1.1849241,3507.1558,5854.537,1565.5619
4761723524024662528,22.48747941822601,0.015048916,13.797792,2.8187332,2122.745,2175.5276,435.93268
3411151369667012096,22.487774596807846,0.018864335,12.852077,2.1388903,3177.3335,4578.254,1476.7655
6699681075140278656,22.487985055856424,0.031042416,14.797254,2.9873562,169.6365,540.8413,97.522484
6402534621759565184,22.48837257847581,0.014207501,8.413903,0.84696436,4272.084,6857.2305,2840.9116
4955032099277542144,22.488398762258473,0.012203323,10.341522,1.4184694,2484.1504,6110.406,1576.3353
3603210178155946368,22.48846178540396,0.110221036,16.9476,3.9931526,396.6668,880.3415,25.406351
3258132920543658880,22.488493276520988,0.021498282,7.829637,0.7753792,3086.7344,5285.2383,1860.5852
5998049513967312512,22.48935419162361,0.1754686,18.227238,1.2150517,126.27616,792.7891,60.868866
1030882109130101376,22.48938870739256,0.28469065,19.250399,3.4648972,97.47382,509.91925,8.786462
897598725497578368,22.489871781280826,0.025215227,13.80169,2.6328754,570.95105,1623.6235,380.799
5759133368173090304,22.49070038934568,0.06222323,16.295696,3.4711742,411.13806,1231.5194,58.905064
667744273522331008,22.490783995286208,0.04692706,15.626861,3.228138,532.79816,934.0388,71.665886
1335261012560897536,22.491222590178516,0.011836225,11.014418,1.7726421,2002.4993,3138.997,1248.6664
3899957783693859328,22.491443309836697,0.035610728,14.24404,2.8454304,989.7549,2174.8677,472.67712
602818249341071872,22.491516444899638,0.03360325,14.967741,3.0594654,134.28043,1673.4376,73.75859
560739080352797696,22.491624175442084,0.013471378,13.842107,2.610939,1401.0127,2732.3113,539.6351
6744009638764509312,22.49167515897387,0.026120078,14.353882,2.7894688,872.4904,1368.1581,272.07846
2117001513484947584,22.49262586379769,0.010509362,11.926099,1.9967089,2176.5134,4452.4824,1515.9008
1472645162249501568,22.492816078847884,0.029916653,15.004466,3.345419,1121.46,2141.1558,225.75195
5170220715404360832,22.493399531329878,0.015342825,9.715298,1.2336931,5588.3335,5990.1133,2027.121
2465662972841274368,22.493587132859073,0.024654292,12.947361,2.406845,1282.8861,2157.9236,540.8379
6571446820698811904,22.49393132888513,0.021089334,11.2286825,2.0783844,326.9483,711.145,195.4266
3057360757286600064,22.49491940209814,0.14226744,17.33427,4.1628504,403.88882,818.347,23.672052
4754788216993077376,22.49534889724037,0.011255428,13.462132,2.369031,1997.963,3958.3328,813.6251
2953324520391127040,22.495845212715803,0.022113796,8.024128,0.8580947,2874.0679,5395.271,3991.4465
606428220892092800,22.496328851413708,0.017239533,13.642034,2.5841293,1355.9896,2862.7551,695.42236
5849427049807713536,22.49634262334332,0.023097068,7.143356,0.75146055,3161.4348,5389.8794,3050.4314
3267749867716107520,22.496520748574834,0.04111424,15.452447,3.093647,476.04483,1629.4564,97.45901
2117001513484947712,22.49667533021671,0.019304922,14.855788,2.7107162,161.23346,1789.5802,61.805817
1655227554895862016,22.49724820744576,0.27270693,19.407793,3.734909,67.63866,312.31702,4.837508
2420193597187531520,22.497359421574252,0.023852503,12.982018,1.742197,2681.691,3920.1606,1082.7283
4368168107254401408,22.497470352328435,0.09531308,17.423683,0.89476776,104.89592,1247.1366,128.97029
1312325955919592320,22.497990708571947,0.014904334,13.826917,2.776064,1482.9651,2581.7356,516.7641
344676421201305984,22.498183074806335,0.020921927,10.452185,1.5668764,1781.9902,2635.48,1209.5225
325899163483416704,22.498597883715604,0.15630393,17.506857,0.8547306,82.57914,739.6281,67.02217
